0,0.0,0.0,-0.18121729551087853,-0.42652751261500543,-0.47269714884539443,-0.7448912728902249,-0.7944045857470277,-0.8331595512278916,-0.9547897635240794,-0.6282170597818223,-0.524142681429685,-0.346374965574222,-0.9958371065542013,-0.4214517525638452,-0.8597630922984283,-0.48685285372195175,-0.6989165215727096,-0.467376615677616,-0.5300338656297701,0.0031467495063693526,-1.0,-0.16313471798869433,-0.8717174437167704,-0.24565214093330034,-0.7279514561520616,-0.20879817858459873,-0.5475705903495792,0.28967745963431657,-0.9679367639301869,0.08647930485601855,-0.8502617234361362,0.004710496711462967,-0.7224649207156828,0.03359693365510739,-0.5616694051692348,0.5066762669853287,-0.9142704769195581,0.2950084955818307,-0.8136996508409226,0.23679362971399764,-0.6979073794864374,0.2835902235458318
0,0.0,0.0,-0.1782953338945736,-0.4204329071957369,-0.4646476481428443,-0.7323766211599159,-0.7808891897599686,-0.823811342261104,-0.9428848329152961,-0.6247142447991252,-0.5154294790012237,-0.3409670690817357,-0.9963591706372971,-0.41650682890561036,-0.8599678010084967,-0.4781425839618357,-0.6996071318017838,-0.4590719862987939,-0.5203660791001641,0.006253200371460064,-1.0,-0.1558188177502365,-0.8721428096151453,-0.23368627825367483,-0.7293994439671009,-0.19786612972750917,-0.5373742633721283,0.2906463810127205,-0.9657281803374963,0.09083095384811218,-0.8499729505327444,0.008653804428012255,-0.723683472052259,0.03576547099342423,-0.550038621431857,0.5048923373343401,-0.9073720646988541,0.30129808512915757,-0.8092380439908234,0.23848719706766416,-0.6936394696568623,0.2803322889635281
0,0.0,0.0,-0.1784197123696348,-0.4258410059227629,-0.4680904272959807,-0.7466037091935527,-0.7884568498278381,-0.8379151956300565,-0.9441519920475385,-0.6262849395664578,-0.5135985136262358,-0.3436110017221287,-0.9944649093843394,-0.41603320354020523,-0.8632217186357145,-0.49044410435373337,-0.7014895691059769,-0.4765258376938562,-0.5217823820528598,0.008312265720534244,-1.0,-0.15617779931999043,-0.8710675228237132,-0.24272953970883288,-0.7250300456963051,-0.20677975647410526,-0.5417516630002917,0.29492829229994133,-0.9705549987619875,0.09258758045075328,-0.8507099859682185,0.008365667322319666,-0.7207961449296127,0.03640063282357176,-0.5580998484474213,0.5091521737005282,-0.9140883493025036,0.2981679894749236,-0.8129671637052366,0.2396801039784631,-0.6964467653876497,0.2871348683716174
0,0.0,0.0,-0.17566001094099817,-0.4238236618901775,-0.4667223841771527,-0.7405632444370001,-0.7837755585275419,-0.8214815014104399,-0.9431763841071442,-0.6116894526984082,-0.5080245076044566,-0.3220289852556887,-0.9900585033860104,-0.4151197535932153,-0.8504191686750717,-0.4885358184615892,-0.6848833418240339,-0.4690014212883127,-0.5140018451001136,0.030106838181711407,-1.0,-0.15196820803981112,-0.8672562134715451,-0.2420928723533821,-0.7156075277076005,-0.20439792254108877,-0.5347153937414135,0.311135430869063,-0.9655427987721319,0.09349751194990169,-0.8443107822061531,0.006888026607859525,-0.713318365399831,0.03901701119817816,-0.5534027458954622,0.5179804687850313,-0.9108652906235183,0.2975829998527507,-0.8090894179255902,0.23430081033394923,-0.6915199742646432,0.28307793248113894
0,0.0,0.0,-0.17573061494442926,-0.4229146956909318,-0.46412474299434947,-0.7327454673548907,-0.7806012853877011,-0.8148941064830124,-0.9397117223332518,-0.6080395680867278,-0.5118825034866501,-0.3210162326925565,-0.9900498914465644,-0.4144265359232793,-0.8522449713160127,-0.48420525944990006,-0.6884944860605886,-0.46329887420741617,-0.5169464134232433,0.028720219694900146,-1.0,-0.15429282109531137,-0.8691616224065793,-0.23722505787120243,-0.720370088136763,-0.19669566217595721,-0.5364707912179552,0.31019194547885726,-0.9658073931359722,0.09065922847982057,-0.8483682477606361,0.0077793274000373825,-0.7199338614829406,0.04261908527555319,-0.554096130896752,0.5194199939612658,-0.908749694468807,0.30220902646978476,-0.8102911532544463,0.23743008727408665,-0.6953585138962776,0.28332791764316834
0,0.0,0.0,-0.17748845051886986,-0.42015064590273304,-0.4682295022413533,-0.7244186418449925,-0.7828734674946651,-0.8078722108745618,-0.9444338298125122,-0.60758410215636,-0.5113609881146586,-0.3081281044228458,-0.996053641685059,-0.4029726490922633,-0.8582629626075553,-0.47372493042894154,-0.6965642292806192,-0.4540648233192135,-0.5151468417709661,0.039749749818361275,-1.0,-0.14458071156684532,-0.8690716090677707,-0.2271906315544162,-0.7233273815235719,-0.1886081104546223,-0.5359890285641173,0.3204992437431743,-0.9675297933202645,0.0955468239498083,-0.8490940625842507,0.012315448202119347,-0.7212111190316257,0.047851807933613905,-0.556866058005584,0.5289987936447009,-0.912885668133485,0.3106390598653817,-0.8117651628351177,0.24405590131648092,-0.6964337121471753,0.29205850366247643
0,0.0,0.0,-0.17547291281733185,-0.4245368902667987,-0.4667457601661135,-0.7357787919733952,-0.7880091655970222,-0.8175474059376879,-0.9566878531761706,-0.6163557292720665,-0.5103098634504907,-0.3219639533143884,-0.9936890496110583,-0.4138251576949338,-0.8589396387993458,-0.4829360408954859,-0.6957062491508293,-0.4623633229359492,-0.5172187446434171,0.029766692330491205,-1.0,-0.1553169692532859,-0.8700410582973934,-0.24177501176656735,-0.7263830231220931,-0.20242967433695894,-0.5395712096604521,0.31140041356402876,-0.9735834113471559,0.08612812000350847,-0.8559114317146397,-0.0027299582824308667,-0.7286626701422708,0.03158341593339406,-0.558797866711306,0.5202969703883799,-0.9190923089358838,0.29955416031998183,-0.8188430182262838,0.22918206161725663,-0.704732825827859,0.27382909039418146
0,0.0,0.0,-0.18178170439695954,-0.41667973045398027,-0.4705402635357343,-0.7170491196516524,-0.7892345148845114,-0.8008337431683938,-0.9529518311279586,-0.5980194355198812,-0.5118459782305426,-0.30202448144310234,-0.991790470811349,-0.39779571934117763,-0.8561048823098965,-0.46557809947078926,-0.6950232912707679,-0.44294812987875865,-0.517932665561574,0.04406665417825194,-1.0,-0.1420498695224766,-0.871234870294985,-0.22418760692733497,-0.7295719624147765,-0.18282954275989816,-0.538785582785456,0.3231238656435222,-0.9723710802271232,0.09995381927603791,-0.8556539694199848,0.01299229019604736,-0.729217683821636,0.0476317947493196,-0.5564579158344987,0.5294017275891908,-0.9152046072063436,0.3158803964524602,-0.8173059999286916,0.24451504863407492,-0.7045008095775199,0.2880768841141139
0,0.0,0.0,-0.18029777975181852,-0.42463402985522025,-0.4711542978956194,-0.7353964300671254,-0.7904738956332612,-0.8141619039411415,-0.9521221786453693,-0.6026213749219262,-0.5037471065523709,-0.31357492786376734,-0.9889597192891032,-0.4099868654555139,-0.8499220487698866,-0.4806721589449937,-0.6861111919750441,-0.4576856972967395,-0.5094162607217169,0.03898339720943531,-1.0,-0.15010475642294213,-0.8676260139496529,-0.2345572545948568,-0.7214121897911414,-0.19093627079816353,-0.5322661023549082,0.322912934716097,-0.9708510821659864,0.09359652766108552,-0.8486993861034386,0.008332379779430733,-0.7189420768605758,0.04651046829248327,-0.555048210436328,0.533047488137261,-0.9157100623523372,0.3091062428141187,-0.8107902142023135,0.24106688126193082,-0.6941219094405295,0.2909588390411581
0,0.0,0.0,-0.18081628964398946,-0.42328568988131354,-0.47147262044828936,-0.7298791411563881,-0.7921695986395604,-0.8096831325628371,-0.9569808090483718,-0.6001333600953894,-0.506595951238078,-0.3088370962326276,-0.9928666285542038,-0.4022262314221499,-0.8588530945590891,-0.4687203623279713,-0.6968575034018893,-0.44731435727316105,-0.511580647585244,0.041639326314567474,-1.0,-0.14461308977755072,-0.8718007477762901,-0.22538344619325318,-0.7274277406526887,-0.18470128962171967,-0.5339412362144641,0.32475036648164546,-0.9726019859188866,0.09720373391025966,-0.8548563146263783,0.014705529501503067,-0.7265852243853288,0.05110068055027347,-0.5551969561369997,0.5352616189731675,-0.9172522303190054,0.31359449709293097,-0.8157422382973355,0.2470431831253072,-0.7006120455401307,0.29468098388773845
